children;days_employed;dob_years;education;education_id;family_status;family_status_id;gender;income_type;debt;total_income;purpose
0;-1594.1676189621448;48;ВЫСШЕЕ;1;Не женат / не замужем;4;Ж;компаньон;0;365632.05336774176;автомобиль
0;-3520.489972967848;36;среднее;2;женат / замужем;0;Ж;госслужащий;0;154672.81414752157;недвижимость
1;-2843.757161051778;31;неоконченное высшее;3;женат / замужем;0;Ж;сотрудник;0;130581.29844507833;недвижимость
0;;28;среднее;2;Не женат / не замужем;4;М;сотрудник;0;;образование
1;-2857.9464675793497;33;среднее;2;вдовец / вдова;2;Ж;госслужащий;0;215862.2211084127;недвижимость
1;-303.7634426019602;37;среднее;2;женат / замужем;0;Ж;сотрудник;0;106316.12842622524;недвижимость
0;-949.9703997807517;34;среднее;2;женат / замужем;0;Ж;сотрудник;1;50750.798663728;образование
0;;48;среднее;2;Не женат / не замужем;4;Ж;компаньон;0;;недвижимость
0;-715.3138815870888;37;среднее;2;гражданский брак;1;Ж;компаньон;0;182457.66604971234;недвижимость
0;;57;высшее;1;вдовец / вдова;2;М;госслужащий;0;;недвижимость
0;;42;среднее;2;женат / замужем;0;М;сотрудник;0;;недвижимость
0;-1192.744147406344;50;среднее;2;гражданский брак;1;Ж;сотрудник;0;148912.4425503025;автомобиль
4;;50;среднее;2;Не женат / не замужем;4;Ж;госслужащий;0;;образование
2;-1654.4665650860397;32;высшее;1;женат / замужем;0;Ж;сотрудник;0;72537.00774489451;недвижимость
1;;28;среднее;2;женат / замужем;0;М;сотрудник;0;;недвижимость
0;-145.6820097465211;29;среднее;2;Не женат / не замужем;4;М;сотрудник;0;101159.82264816483;недвижимость
0;-841.0535550858143;37;высшее;1;женат / замужем;0;М;компаньон;0;190330.34088235107;недвижимость
0;-4255.695599571725;42;среднее;2;женат / замужем;0;Ж;сотрудник;0;250305.20165647712;недвижимость
0;-967.3866273510283;41;среднее;2;женат / замужем;0;М;сотрудник;0;154049.48553983794;образование
2;-300.5413539522239;40;среднее;2;женат / замужем;0;М;сотрудник;0;152598.5247157966;автомобиль
2;-347.0815505177347;36;среднее;2;гражданский брак;1;Ж;сотрудник;0;63963.246822362045;свадьба
0;389187.12350730255;58;среднее;2;женат / замужем;0;Ж;пенсионер;0;139003.74557283233;недвижимость
0;-132.5631680145677;33;Неоконченное высшее;3;Не женат / не замужем;4;М;компаньон;0;294901.69284196896;недвижимость
0;-422.97513999095634;62;среднее;2;женат / замужем;0;Ж;сотрудник;0;374685.9963469341;недвижимость
0;-3580.091259966698;37;среднее;2;Не женат / не замужем;4;Ж;сотрудник;0;426577.4877741944;образование
2;-810.4927810876197;33;среднее;2;Не женат / не замужем;4;Ж;сотрудник;0;96354.03278262123;недвижимость
0;-3493.407213286717;41;среднее;2;женат / замужем;0;Ж;сотрудник;0;71077.67762597887;недвижимость
0;-261.3618944838;24;среднее;2;женат / замужем;0;Ж;компаньон;0;78801.22306112372;образование
0;-1813.8214199211336;56;среднее;2;в разводе;3;Ж;сотрудник;0;141785.46965370662;недвижимость
2;-2815.0331153194006;40;среднее;2;гражданский брак;1;Ж;сотрудник;0;130696.23074722938;недвижимость
0;-1534.5589766979895;41;среднее;2;женат / замужем;0;М;сотрудник;1;155899.3451328036;недвижимость
0;-4554.720656583597;31;среднее;2;гражданский брак;1;Ж;сотрудник;0;62543.81738650943;образование
0;-112.03924667670427;24;неоконченное высшее;3;Не женат / не замужем;4;Ж;компаньон;0;88013.3310213034;недвижимость
0;329156.90654685703;64;среднее;2;женат / замужем;0;М;пенсионер;0;165168.8548139217;недвижимость
2;-2302.619329940786;32;среднее;2;гражданский брак;1;Ж;сотрудник;0;157705.25228606386;свадьба
0;-312.191534885881;41;высшее;1;женат / замужем;0;Ж;компаньон;0;226579.75902587734;недвижимость
0;-1694.1991951455734;31;среднее;2;Не женат / не замужем;4;М;сотрудник;0;84496.6164483816;недвижимость
0;345777.12209009833;67;среднее;2;гражданский брак;1;Ж;пенсионер;0;65329.20057058423;свадьба
1;-1000.3648642716093;33;СРЕДНЕЕ;2;женат / замужем;0;Ж;сотрудник;1;93348.95156940952;недвижимость
0;333958.7579954866;62;среднее;2;гражданский брак;1;Ж;пенсионер;0;89121.4149012449;недвижимость
0;-5419.97317642295;51;среднее;2;женат / замужем;0;М;сотрудник;0;124799.36606971272;недвижимость
0;360114.83960660576;64;СРЕДНЕЕ;2;женат / замужем;0;М;пенсионер;0;112167.47437505123;недвижимость
1;382737.5787858998;53;СРЕДНЕЕ;2;Не женат / не замужем;4;Ж;пенсионер;0;105514.65788360262;образование
0;-1638.350394546933;48;высшее;1;женат / замужем;0;Ж;госслужащий;0;156684.9306522505;недвижимость
0;-1348.1995161058499;57;среднее;2;женат / замужем;0;М;компаньон;1;95547.11924184165;недвижимость
1;-1315.012855323952;37;среднее;2;женат / замужем;0;Ж;сотрудник;0;152249.6129896516;образование
0;323896.5246526324;67;Среднее;2;женат / замужем;0;Ж;пенсионер;0;176445.15366917432;образование
0;-7455.526661611562;56;среднее;2;гражданский брак;1;М;сотрудник;0;151844.8240489527;свадьба
1;-265.6349498461834;36;неоконченное высшее;3;Не женат / не замужем;4;Ж;сотрудник;0;151344.56263541305;образование
1;-2136.1478734402826;42;высшее;1;женат / замужем;0;Ж;компаньон;0;192730.8754878156;автомобиль
0;;43;среднее;2;гражданский брак;1;Ж;сотрудник;0;;свадьба
0;-6002.55201403594;48;среднее;2;гражданский брак;1;М;компаньон;0;345919.59783215314;образование
1;325014.54690690775;46;среднее;2;в разводе;3;М;пенсионер;0;200789.92111283948;образование
0;348735.2991067029;52;высшее;1;вдовец / вдова;2;Ж;пенсионер;0;75047.98541520449;недвижимость
0;;36;высшее;1;женат / замужем;0;М;компаньон;0;;образование
0;;50;среднее;2;гражданский брак;1;Ж;сотрудник;0;;свадьба
0;-1442.0340756736043;54;высшее;1;женат / замужем;0;М;компаньон;0;222390.17801338236;автомобиль
1;-564.6386477733068;38;СРЕДНЕЕ;2;женат / замужем;0;М;сотрудник;0;173556.41922723773;недвижимость
0;-3929.8493030735513;48;СРЕДНЕЕ;2;женат / замужем;0;М;сотрудник;0;63928.157118695024;автомобиль
0;;61;высшее;1;женат / замужем;0;Ж;пенсионер;1;;автомобиль
1;-3476.5070938657477;46;высшее;1;женат / замужем;0;Ж;компаньон;0;147320.09048950733;недвижимость
0;-1930.9934975254878;62;высшее;1;вдовец / вдова;2;Ж;сотрудник;0;142424.25169152036;автомобиль
1;-1837.9623186950942;35;среднее;2;женат / замужем;0;Ж;компаньон;0;208783.9312997539;недвижимость
0;-1986.4927948162833;37;Высшее;1;гражданский брак;1;Ж;сотрудник;0;192349.56470910652;образование
